scrape_date,keyword,page,position,last_update,headline_title,snippet,source_news,source_news_url
2025-03-16 11:04:05.476882,Pertamina,9,7,4 hari lalu,"Di Tengah Kasus Pertamax, Dirut Pertamina Ungkap Pesan Khusus Presiden Prabowo","JAKARTA, KOMPAS.com - Direktur Utama (Dirut) PT Pertamina (Persero) Simon Aloysius Mantiri mengenang pesan khusus yang diberikan Presiden...",Kompas.com,https://nasional.kompas.com/read/2025/03/12/05185681/di-tengah-kasus-pertamax-dirut-pertamina-ungkap-pesan-khusus-presiden
2025-03-16 11:04:05.476882,Pertamina,9,8,21 jam yang lalu,"Bahlil 'Turun Gunung' Cek Kualitas BBM Pertamina, Begini Hasilnya","Menteri ESDM Bahlil memeriksa kualitas BBM Pertamina, memastikan aman dan sesuai standar. Stok BBM cukup untuk menghadapi lonjakan...",detikOto,https://oto.detik.com/berita/d-7824332/bahlil-turun-gunung-cek-kualitas-bbm-pertamina-begini-hasilnya
2025-03-16 11:04:05.476882,Pertamina,9,9,2 hari lalu,"Ahok: Selama Saya Jadi Komisaris Utama, Kinerja Pertamina Bagus Terus",Ahok baru saja diperiksa oleh Kejaksaan Agung (Kejagung) RI perihal kasus tata kelola minyak 2018-2023.,CNBC Indonesia,https://www.cnbcindonesia.com/news/20250313193517-4-618466/ahok-selama-saya-jadi-komisaris-utama-kinerja-pertamina-bagus-terus
2025-03-16 11:04:05.476882,Pertamina,9,10,3 hari lalu,Ketika Bos Pertamina Kena Semprot Anggota DPR...,Dirut Pertamina kena semprot anggota DPR dalam RDP kemarin. Anggota Dewan menuntut penjelasan soal kasus Pertamax.,Kompas.com,https://nasional.kompas.com/read/2025/03/12/08463881/ketika-bos-pertamina-kena-semprot-anggota-dpr
2025-03-16 11:04:05.476882,Pertamina,10,1,2 hari lalu,"Korupsi Pertamina, Ahok: Data Kejagung Lebih Banyak dari yang Saya Tahu","TEMPO.CO, Jakarta - Mantan Komisaris Utama PT Pertamina Basuki Tjahaja Purnama alias Ahok selesai menjalani pemeriksaan sebagai saksi dalam...",Tempo.co,https://www.tempo.co/hukum/korupsi-pertamina-ahok-data-kejagung-lebih-banyak-dari-yang-saya-tahu-1219277
2025-03-16 11:04:05.476882,Pertamina,10,2,3 hari lalu,Dirut Pertamina Simon Aloysius Mantiri Siap Diproses Hukum jika... - Kompas.com,"Dirut Pertamina, Simon Aoysius Mantiri siap diproses hukum jika ia terbukti melakukan korupsi atau menerima suap untuk kepentingan tertentu.",Kompas.com,https://www.kompas.com/tren/read/2025/03/12/100000865/dirut-pertamina-simon-aloysius-mantiri-siap-diproses-hukum-jika?page=all
2025-03-16 11:04:05.476882,Pertamina,10,3,17 jam yang lalu,"Potensi Panas Bumi Indonesia 2 Besar Dunia, Pertamina Ajak Semua PIhak Maksimalkan Ini","Indonesia memiliki potensi panas bumi nomor dua terbesar di dunia. Untuk itu, Pertamina memaksimalkan melalui pengembangan di Kamojang.",Investortrust.id,https://investortrust.id/business/59788/potensi-panas-bumi-indonesia-2-besar-dunia-pertamina-ajak-semua-pihak-maksimalkan-ini
2025-03-16 11:04:05.476882,Pertamina,10,4,21 jam yang lalu,"Ada Pihak Lain yang Harus Bertanggung Jawab dalam Korupsi Pertamina, Ini Penjelasan Pakar Hukum",Jakarta: Dugaan korupsi tata kelola minyak mentah dan produk kilang yang sedang diusut oleh Kejaksaan Agung (Kejagung) ke sejumlah anak...,Medcom.id,https://www.medcom.id/nasional/hukum/GKdl97eK-ada-pihak-lain-yang-harus-bertanggung-jawab-dalam-korupsi-pertamina-ini-penjelasan-pakar-hukum
2025-03-16 11:04:05.476882,Pertamina,10,5,4 hari lalu,"Di Tengah Kasus Pertamax, Dirut Pertamina Ungkap Pesan Khusus Presiden Prabowo","JAKARTA, KOMPAS.com - Direktur Utama (Dirut) PT Pertamina (Persero) Simon Aloysius Mantiri mengenang pesan khusus yang diberikan Presiden...",Kompas.com,https://nasional.kompas.com/read/2025/03/12/05185681/di-tengah-kasus-pertamax-dirut-pertamina-ungkap-pesan-khusus-presiden
2025-03-16 11:04:05.476882,Pertamina,10,6,3 hari lalu,Ketika Bos Pertamina Kena Semprot Anggota DPR...,Dirut Pertamina kena semprot anggota DPR dalam RDP kemarin. Anggota Dewan menuntut penjelasan soal kasus Pertamax.,Kompas.com,https://nasional.kompas.com/read/2025/03/12/08463881/ketika-bos-pertamina-kena-semprot-anggota-dpr
2025-03-16 11:04:05.476882,Pertamina,10,7,1 hari lalu,"GASPOL! HARI INI, Jaksa Agung Sebut Korupsi Pertamina Kasus Korupsi Paling Menantang",Jaksa Agung ST Burhanuddin mengungkap tantangan kasus korupsi Pertamina dan siap umumkan tersangka baru. Simak di Gaspol! Kompas.com.,KOMPAS.com,https://nasional.kompas.com/read/2025/03/14/18342411/gaspol-hari-ini-jaksa-agung-sebut-korupsi-pertamina-kasus-korupsi-paling
2025-03-16 11:04:05.476882,Pertamina,10,8,17 jam yang lalu,"Segini Gaji Nicke Widyawati saat Jabat Dirut Pertamina, Harta Kekayaan Tembus Rp 118 Miliar","Menurut laporan keuangan Pertamina pada 2018, jajaran direksi dan komisaris mendapat kompensasi gaji dan imbalan lainnya, sebesar US$ 47,27...",Bangkapos.com,https://bangka.tribunnews.com/2025/03/15/segini-gaji-nicke-widyawati-saat-jabat-dirut-pertamina-harta-kekayaan-tembus-rp-118-miliar
2025-03-16 11:04:05.476882,Pertamina,10,9,16 jam yang lalu,Mengetahui Keterkaitan Ahok dalam Penyelidikan Dugaan Kasus Korupsi Pertamina - Radar Kudus,"Ahok dulu pernah menjadi Komisaris Utama PT Pertamina (Persero), dan baru-baru ini ia ikut diperiksa Kejagung soal dugaan korupsi Pertamina.",Radar Kudus,https://radarkudus.jawapos.com/ekonomi/695767616/mengetahui-keterkaitan-ahok-dalam-penyelidikan-dugaan-kasus-korupsi-pertamina
2025-03-16 11:04:05.476882,Pertamina,11,1,1 hari lalu,"Ahok Diperiksa terkait Korupsi Pertamina, Dasco: Komisaris Pasti Terima Laporan dan Hasil Audit",Sufmi Dasco Ahmad menanggapi pemeriksaan Ahok terkait kasus korupsi di Pertamina. Apa kata mereka?,Kompas.com,https://nasional.kompas.com/read/2025/03/14/08483441/ahok-diperiksa-terkait-korupsi-pertamina-dasco-komisaris-pasti-terima
2025-03-16 11:04:05.476882,Pertamina,11,2,2 hari lalu,Ahok Diperiksa 10 Jam Sebagai Saksi Kasus Korupsi Pertamina,"JAKARTA, KOMPAS.com - Mantan Komisaris Utama Pertamina, Basuki Tjahaja Purnama alias Ahok telah selesai diperiksa sebagai saksi dalam kasus...",Kompas.com,https://nasional.kompas.com/read/2025/03/13/19064171/ahok-diperiksa-10-jam-sebagai-saksi-kasus-korupsi-pertamina
2025-03-16 11:04:05.476882,Pertamina,11,3,1 hari lalu,Pertamina Gelar Program Sosial Ramadan di Bekasi hingga Dubai,PT Pertamina International Shipping (PIS) melalui Subholding Integrated Marine Logistics (SH IML) menggelar program sosial BerSEAdekah di...,Rmol.id,https://rmol.id/nusantara/read/2025/03/15/659826/pertamina-gelar-program-sosial-ramadan-di-bekasi-hingga-dubai
2025-03-16 11:04:05.476882,Pertamina,11,4,19 jam yang lalu,"Kasus Korupsi Pertamina Patra Niaga, Kejagung Pastikan Ada Tersangka Baru setelah Ahok Diperiksa",tersangka baru pasti akan ada karena praktik korupsi di Pertamina tidak hanya dilakukan oleh sembilan orang yang sudah menjadi tersangka.,Tribunjabar.id,https://jabar.tribunnews.com/2025/03/15/kasus-korupsi-pertamina-patra-niaga-kejagung-pastikan-ada-tersangka-baru-setelah-ahok-diperiksa
2025-03-16 11:04:05.476882,Pertamina,11,5,2 hari lalu,Ahok kaget Kejagung punya banyak data soal kinerja Pertamina,Mantan Komisaris Utama PT Pertamina (Persero) Basuki Tjahaja Purnama atau Ahok mengaku kaget karena Kejaksaan Agung (Kejagung) memiliki...,ANTARA News,https://www.antaranews.com/berita/4709629/ahok-kaget-kejagung-punya-banyak-data-soal-kinerja-pertamina
2025-03-16 11:04:05.476882,Pertamina,11,6,2 hari lalu,"2 Lembaga Independen Uji Kualitas BBM Pertamina, Ini Hasilnya","Jakarta, CNBC Indonesia - Dua lembaga Independen yakni TUV Rheinland dan juga Surveyor Indonesia sudah melaksanakan uji kualitas produk...",CNBC Indonesia,https://www.cnbcindonesia.com/news/20250313081625-4-618156/2-lembaga-independen-uji-kualitas-bbm-pertamina-ini-hasilnya
2025-03-16 11:04:05.476882,Pertamina,11,7,2 hari lalu,"Usai Diperiksa 8 Jam, Ahok Mengaku Kaget Kejagung Punya Banyak Data Kinerja Pertamina",Basuki Tjahaja Purnama atau Ahok Mantan Komisaris Utama PT Pertamina (Persero) mengaku kaget karena Kejaksaan Agung (Kejagung) memiliki...,Suara Surabaya,https://www.suarasurabaya.net/kelanakota/2025/usai-diperiksa-8-jam-ahok-mengaku-kaget-kejagung-punya-banyak-data-kinerja-pertamina/
2025-03-16 11:04:05.476882,Pertamina,11,8,1 hari lalu,Penjelasan Ahok soal Kasus Pertamina Setelah 10 Jam Diperiksa Kejagung,Ahok diperiksa Kejagung selama 10 jam terkait kasus tata kelola minyak di PT Pertamina. Dia mengaku kaget dengan data yang dimiliki...,detikcom,https://www.detik.com/bali/hukum-dan-kriminal/d-7822575/penjelasan-ahok-soal-kasus-pertamina-setelah-10-jam-diperiksa-kejagung
2025-03-16 11:04:05.476882,Pertamina,11,9,1 hari lalu,Pertamina EP Serahkan Pengelolaan Area Operasi ke Mitra KSO untuk Genjot Produksi Migas,PT Pertamina EP melakukan penandatanganan berita acara serah terima pengelolaan area operasi dan aset dengan mitra Kerja Sama Operasi (KSO).,Infobanknews,https://infobanknews.com/pertamina-ep-serahkan-pengelolaan-area-operasi-ke-mitra-kso-untuk-genjot-produksi-migas/
2025-03-16 11:04:05.476882,Pertamina,11,10,17 jam yang lalu,"Jaksa Agung Bantah Ada Intervensi di Kasus Pertamina: Enggak Ada, Mereka Takut dengan Saya",Jaksa Agung Sanitiar Burhanuddin memastikan tidak ada intervensi terhadap Kejaksaan Agung dalam perkara dugaan tindak pidana korupsi di...,Kompas.tv,https://www.kompas.tv/nasional/580566/jaksa-agung-bantah-ada-intervensi-di-kasus-pertamina-enggak-ada-mereka-takut-dengan-saya
2025-03-16 11:04:05.476882,Pertamina,12,1,2 hari lalu,"Usai Diperiksa 8 Jam, Ahok Mengaku Kaget Kejagung Punya Banyak Data Kinerja Pertamina",Basuki Tjahaja Purnama atau Ahok Mantan Komisaris Utama PT Pertamina (Persero) mengaku kaget karena Kejaksaan Agung (Kejagung) memiliki...,Suara Surabaya,https://www.suarasurabaya.net/kelanakota/2025/usai-diperiksa-8-jam-ahok-mengaku-kaget-kejagung-punya-banyak-data-kinerja-pertamina/
2025-03-16 11:04:05.476882,Pertamina,12,2,1 hari lalu,"Dukung Net Zero Emission (NZE), Program Kilang Pertamina Internasional Hasilkan Dekarbonisasi 430 Ribu Ton CO2 Eq » Berita energi & Minerba Hari Ini","Jakarta, ruangenergi.com – Net Zero Emission (NZE) tahun 2060 atau lebih cepat merupakan program yang perlu mendapatkan dukungan dari semua...",RuangEnergi.com,https://www.ruangenergi.com/dukung-net-zero-emission-nze-program-kilang-pertamina-internasional-hasilkan-dekarbonisasi-430-ribu-ton-co2-eq/
2025-03-16 11:04:05.476882,Pertamina,12,3,2 hari lalu,Pertamina Akui Ada Pergeseran Konsumsi dari BBM Pertamax,"CILEGON, KOMPAS.com - PT Pertamina Patra Niaga mengakui adanya pergeseran konsumsi dari bahan bakar jenis Pertamax setelah isu BBM oplosan...",Kompas.com,https://money.kompas.com/read/2025/03/13/212806826/pertamina-akui-ada-pergeseran-konsumsi-dari-bbm-pertamax
2025-03-16 11:04:05.476882,Pertamina,12,4,1 hari lalu,Pertamina Gelar Program Sosial Ramadan di Bekasi hingga Dubai,PT Pertamina International Shipping (PIS) melalui Subholding Integrated Marine Logistics (SH IML) menggelar program sosial BerSEAdekah di...,Rmol.id,https://rmol.id/nusantara/read/2025/03/15/659826/pertamina-gelar-program-sosial-ramadan-di-bekasi-hingga-dubai
2025-03-16 11:04:05.476882,Pertamina,12,5,1 hari lalu,Pertamina EP Serahkan Pengelolaan Area Operasi ke Mitra KSO untuk Genjot Produksi Migas,PT Pertamina EP melakukan penandatanganan berita acara serah terima pengelolaan area operasi dan aset dengan mitra Kerja Sama Operasi (KSO).,Infobanknews,https://infobanknews.com/pertamina-ep-serahkan-pengelolaan-area-operasi-ke-mitra-kso-untuk-genjot-produksi-migas/
2025-03-16 11:04:05.476882,Pertamina,12,6,16 jam yang lalu,Mengetahui Keterkaitan Ahok dalam Penyelidikan Dugaan Kasus Korupsi Pertamina - Radar Kudus,"Ahok dulu pernah menjadi Komisaris Utama PT Pertamina (Persero), dan baru-baru ini ia ikut diperiksa Kejagung soal dugaan korupsi Pertamina.",Radar Kudus,https://radarkudus.jawapos.com/ekonomi/695767616/mengetahui-keterkaitan-ahok-dalam-penyelidikan-dugaan-kasus-korupsi-pertamina
2025-03-16 11:04:05.476882,Pertamina,12,7,17 jam yang lalu,"Jaksa Agung Bantah Ada Intervensi di Kasus Pertamina: Enggak Ada, Mereka Takut dengan Saya",Jaksa Agung Sanitiar Burhanuddin memastikan tidak ada intervensi terhadap Kejaksaan Agung dalam perkara dugaan tindak pidana korupsi di...,Kompas.tv,https://www.kompas.tv/nasional/580566/jaksa-agung-bantah-ada-intervensi-di-kasus-pertamina-enggak-ada-mereka-takut-dengan-saya
2025-03-16 11:04:05.476882,Pertamina,12,8,1 hari lalu,"Kejagung Periksa 120 Saksi Terkait Korupsi Pertamina, Termasuk Ahok",Kejaksaan Agung (Kejagung) telah memeriksa 120 saksi dalam kasus korupsi di PT Pertamina Patra Niaga.,Kompas.com,https://video.kompas.com/watch/1832516/kejagung-periksa-120-saksi-terkait-korupsi-pertamina-termasuk-ahok
2025-03-16 11:04:05.476882,Pertamina,12,9,17 jam yang lalu,"Segini Gaji Nicke Widyawati saat Jabat Dirut Pertamina, Harta Kekayaan Tembus Rp 118 Miliar","Menurut laporan keuangan Pertamina pada 2018, jajaran direksi dan komisaris mendapat kompensasi gaji dan imbalan lainnya, sebesar US$ 47,27...",Bangkapos.com,https://bangka.tribunnews.com/2025/03/15/segini-gaji-nicke-widyawati-saat-jabat-dirut-pertamina-harta-kekayaan-tembus-rp-118-miliar
2025-03-16 11:04:05.476882,Pertamina,12,10,6 hari lalu,"Telusuri Aliran uang Korupsi Pertamina, Kejaksaan Agung Gandeng PPATK",Kepala PPATK Ivan Yustiavandana membenarkan adanya permintaan dari kejaksaan untuk menelisik aliran uang korupsi Pertamina ini.,Tempo.co,https://www.tempo.co/hukum/telusuri-aliran-uang-korupsi-pertamina-kejaksaan-agung-gandeng-ppatk-1217271
2025-03-16 11:04:05.476882,Pertamina,13,1,2 hari lalu,[HOAKS] Video Dirut PT Pertamina Patra Niaga Promosikan Situs Judi – 12/03/2025,Penjelasan : Beredar unggahan video di media sosial Facebook yang mengeklaim Direktur Utama (Dirut) PT Pertamina Patra Niaga Riva Siahaan...,Kabar Sanggau,https://kabar.sanggau.go.id/2025/03/13/hoaks-video-dirut-pt-pertamina-patra-niaga-promosikan-situs-judi-12-03-2025/?amp=1
2025-03-16 11:04:05.476882,Pertamina,13,2,1 hari lalu,PT Pertamina EP Serah Terima Pengelolaan Area Operasi dan Aset untuk Optimalisasi Produksi Migas,NERACA. Jakarta - PT Pertamina EP melakukan penandatanganan berita acara serah terima pengelolaan area operasi dan aset dengan mitra Kerja...,Neraca.co.id,https://www.neraca.co.id/article/216285/pt-pertamina-ep-serah-terima-pengelolaan-area-operasi-dan-aset-untuk-optimalisasi-produksi-migas
2025-03-16 11:04:05.476882,Pertamina,13,3,1 hari lalu,"Kejagung Geledah Depo Pertamina Plumpang, Sita 17 Boks Isi Dokumen","Kejaksaan Agung (Kejagung) menggeledah depo milik PT Pertamina Patra Niaga di kawasan Plumpang, Jakarta Utara.",Kompas.com,https://video.kompas.com/watch/1832473/kejagung-geledah-depo-pertamina-plumpang-sita-17-boks-isi-dokumen
2025-03-16 11:04:05.476882,Pertamina,13,4,3 hari lalu,Ahok Diperiksa Kejagung di Kasus Pertamina Besok,"Kejaksaan Agung melayangkan panggilan pemeriksaan terhadap eks Komisaris Utama PT Pertamina Basuki Tjahaja Purnama alias Ahok,...",CNN Indonesia,https://www.cnnindonesia.com/nasional/20250312162943-12-1208075/ahok-diperiksa-kejagung-di-kasus-pertamina-besok
2025-03-16 11:04:05.476882,Pertamina,13,5,4 hari lalu,"Bagikan Nomor Pribadi, Dirut Pertamina: HP Selalu Dibawa, Tak Pakai Admin Halaman all","JAKARTA, KOMPAS.com - Direktur Utama PT Pertamina (Persero) Simon Aloysius Mantiri memastikan, nomor pribadi yang dibagikan ke masyarakat...",Kompas.com,https://money.kompas.com/read/2025/03/12/040000126/bagikan-nomor-pribadi-dirut-pertamina--hp-selalu-dibawa-tak-pakai-admin?page=all
2025-03-16 11:04:05.476882,Pertamina,13,6,19 jam yang lalu,"Hoaks: Tersangka Korupsi Pertamina, Erick Thohir Dipecat Prabowo","KBRN, Banjarmasin: Sebuah unggahan di kanal YouTube ""KajianOnline"" menyebarkan informasi yang mengklaim bahwa Erick Thohir telah ditetapkan...",RRI.co.id,https://www.rri.co.id/banjarmasin/cek-fakta/1392435/hoaks-tersangka-korupsi-pertamina-erick-thohir-dipecat-prabowo
2025-03-16 11:04:05.476882,Pertamina,13,7,4 hari lalu,Pesan Prabowo saat Panggil Bos Pertamina: Setialah kepada Merah-Putih,Presiden Prabowo Subianto sempat memanggil Direktur Utama Simon Aloysius Mantiri dan Komisaris Utama PT Pertamina (Persero) Mochamad Iriawan...,CNN Indonesia,https://www.cnnindonesia.com/ekonomi/20250311185120-85-1207651/pesan-prabowo-saat-panggil-bos-pertamina-setialah-kepada-merah-putih
2025-03-16 11:04:05.476882,Pertamina,13,8,19 jam yang lalu,"Kasus Korupsi Pertamina Patra Niaga, Kejagung Pastikan Ada Tersangka Baru setelah Ahok Diperiksa",tersangka baru pasti akan ada karena praktik korupsi di Pertamina tidak hanya dilakukan oleh sembilan orang yang sudah menjadi tersangka.,Tribunjabar.id,https://jabar.tribunnews.com/2025/03/15/kasus-korupsi-pertamina-patra-niaga-kejagung-pastikan-ada-tersangka-baru-setelah-ahok-diperiksa
2025-03-16 11:04:05.476882,Pertamina,13,9,3 hari lalu,Andre Rosiade Kritik Keras Ahok saat Rapat Bareng Bos Pertamina,Wakil Ketua Komisi VI DPR RI Andre Rosiade mengkritik keras peran eks Komut Pertamina Ahok saat Rapat Dengar Pendapat dengan Pertamina...,CNN Indonesia,https://www.cnnindonesia.com/ekonomi/20250312175125-85-1208104/andre-rosiade-kritik-keras-ahok-saat-rapat-bareng-bos-pertamina
2025-03-16 11:04:05.476882,Pertamina,14,1,2 hari lalu,[HOAKS] Video Dirut PT Pertamina Patra Niaga Promosikan Situs Judi – 12/03/2025,Penjelasan : Beredar unggahan video di media sosial Facebook yang mengeklaim Direktur Utama (Dirut) PT Pertamina Patra Niaga Riva Siahaan...,Kabar Sanggau,https://kabar.sanggau.go.id/2025/03/13/hoaks-video-dirut-pt-pertamina-patra-niaga-promosikan-situs-judi-12-03-2025/?amp=1
2025-03-16 11:04:05.476882,Pertamina,14,2,19 jam yang lalu,"Hoaks: Tersangka Korupsi Pertamina, Erick Thohir Dipecat Prabowo","KBRN, Banjarmasin: Sebuah unggahan di kanal YouTube ""KajianOnline"" menyebarkan informasi yang mengklaim bahwa Erick Thohir telah ditetapkan...",RRI.co.id,https://www.rri.co.id/banjarmasin/cek-fakta/1392435/hoaks-tersangka-korupsi-pertamina-erick-thohir-dipecat-prabowo
2025-03-16 11:04:05.476882,Pertamina,14,3,15 jam yang lalu,| DPR Minta Pertamina Pastikan Stok BBM dan Gas Aman Jelang Idul Fitri,"Pertamina perlu memastikan semua jenis BBM seperti Pertalite, Pertamax, Solar, serta LPG subsidi 3 kg tersedia secara aman dan merata,...",jurnas.com,https://www.jurnas.com/artikel/170316/DPR-Minta-Pertamina-Pastikan-Stok-BBM-dan-Gas-Aman-Jelang-Idul-Fitri/
2025-03-16 11:04:05.476882,Pertamina,14,4,1 hari lalu,Program Kilang Pertamina Internasional Hasilkan Dekarbonisasi 430 Ribu Ton CO2 Eq Archives » Berita energi & Minerba Hari Ini,"Jakarta, ruangenergi.com – Net Zero Emission (NZE) tahun 2060 atau lebih cepat merupakan program yang perlu mendapatkan dukungan dari semua pemangku...",RuangEnergi.com,https://www.ruangenergi.com/tag/program-kilang-pertamina-internasional-hasilkan-dekarbonisasi-430-ribu-ton-co2-eq/
2025-03-16 11:04:05.476882,Pertamina,14,5,23 jam yang lalu,Jaksa Agung Beri Sinyal Tersangka Baru Korupsi Pertamina: Pemain Lama-Baru Tetap Disikat!,Jaksa Agung Beri Sinyal Tersangka Baru Korupsi Pertamina: Pemain Lama dan Baru Tetap Disikat!,Monitor Indonesia,https://monitorindonesia.com/hukum/read/2025/03/604712/jaksa-agung-beri-sinyal-tersangka-baru-korupsi-pertamina-pemain-lama-baru-tetap-disikat
2025-03-16 11:04:05.476882,Pertamina,14,6,18 jam yang lalu,"BMKG Jatim Minta Waspadai Wisata Alam, Pertamina Jamin Stok BBM dan LPG Aman","KILASAJTIM.COM, Surabaya – Kepala BMKG Jatim Taufiq Hermawan mengingatkan pemudik yang menggunakan kendaraan pribadi untuk selalu memantau...",KilasJatim.com,https://kilasjatim.com/bmkg-jatim-minta-waspadai-wisata-alam-pertamina-pastikan-stok-bbm-dan-lpg-aman/
2025-03-16 11:04:05.476882,Pertamina,14,7,16 jam yang lalu,Pertamina Gelar BerSEAdekah di Indonesia hingga Dubai,INIKATA.co.id – PT Pertamina International Shipping (PIS) melalui Subholding Integrated Marine Logistics (SH IML) kembali menunjukkan...,Inikatacoid,https://inikata.co.id/2025/03/15/pertamina-gelar-berseadekah-di-indonesia-hingga-dubai/
2025-03-16 11:04:05.476882,Pertamina,14,8,4 hari lalu,"Bagikan Nomor Pribadi, Dirut Pertamina: HP Selalu Dibawa, Tak Pakai Admin Halaman all","JAKARTA, KOMPAS.com - Direktur Utama PT Pertamina (Persero) Simon Aloysius Mantiri memastikan, nomor pribadi yang dibagikan ke masyarakat...",Kompas.com,https://money.kompas.com/read/2025/03/12/040000126/bagikan-nomor-pribadi-dirut-pertamina--hp-selalu-dibawa-tak-pakai-admin?page=all
